Sample in Buffer,Sample in Window,TRIGGER,protpg_inst/data_in[23:0],protpg_inst/hsv_h[8:0],protpg_inst/hsv_s[7:0],protpg_inst/hsv_v[7:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,UNSIGNED,UNSIGNED,UNSIGNED
13636,13636,0,483838,33,56,82
13637,13637,0,403838,16,59,82
13638,13638,0,302838,3,52,82
13639,13639,0,383040,340,24,73
13640,13640,0,403848,310,85,64
13641,13641,0,403c48,274,64,63
13642,13642,0,484450,296,52,64
13643,13643,0,484850,264,35,73
13644,13644,0,504850,246,40,73
13645,13645,0,504c50,258,28,82
13646,13646,0,505050,234,24,82
13647,13647,0,585050,300,9,82
13648,13648,0,505450,300,6,82
13649,13649,0,505458,300,30,82
13650,13650,0,585058,350,9,91
13651,13651,0,585058,120,25,85
13652,13652,0,605060,220,30,91
13653,13653,0,605060,300,30,91
13654,13654,0,605060,300,51,91
13655,13655,0,605058,300,51,100
13656,13656,0,605458,300,51,100
13657,13657,0,605458,300,51,100
13658,13658,0,605458,327,38,100
13659,13659,0,605458,336,38,100
13660,13660,0,605460,336,38,100
13661,13661,0,605460,336,38,100
13662,13662,0,605460,336,38,100
13663,13663,0,685460,300,38,100
13664,13664,0,605060,300,38,100
13665,13665,0,605060,300,56,100
13666,13666,0,605060,323,51,109
13667,13667,0,605060,300,51,100
13668,13668,0,605060,300,51,100
13669,13669,0,605060,300,51,100
13670,13670,0,585058,300,51,100
13671,13671,0,585058,300,51,100
13672,13672,0,505058,300,30,100
13673,13673,0,505458,300,30,91
13674,13674,0,505460,300,30,91
13675,13675,0,585860,250,25,91
13676,13676,0,605460,220,46,91
13677,13677,0,685c70,230,25,100
13678,13678,0,686470,246,38,100
13679,13679,0,706470,300,49,100
13680,13680,0,706470,276,36,118
13681,13681,0,706878,268,36,118
13682,13682,0,685c78,300,36,118
13683,13683,0,908098,300,42,118
13684,13684,0,9888a0,274,64,127
13685,13685,0,c0b4d0,266,44,127
13686,13686,0,e0f8f0,280,40,155
13687,13687,0,f0fcf8,279,35,164
13688,13688,0,f8fcf8,262,22,210
13689,13689,0,f8fcf8,169,9,250
13690,13690,0,f8fcf8,180,0,255
13691,13691,0,f8fcf8,0,0,255
13692,13692,0,f8fcf8,0,0,255
13693,13693,0,f8fcf8,0,0,255
13694,13694,0,f8fcf8,0,0,255
13695,13695,0,f8fcf8,0,0,255
13696,13696,0,f8fcf8,0,0,255
13697,13697,0,f8fcf8,0,0,255
13698,13698,0,f8fcf8,0,0,255
13699,13699,0,f8fcf8,0,0,255
13700,13700,0,f8fcf8,0,0,255
13701,13701,0,f8fcf8,0,0,255
13702,13702,0,f8fcf8,0,0,255
13703,13703,0,f8fcf8,0,0,255
13704,13704,0,f8fcf8,0,0,255
13705,13705,0,f8fcf8,0,0,255
13706,13706,0,f8fcf8,0,0,255
13707,13707,0,f8fcf8,0,0,255
13708,13708,0,f8fcf8,0,0,255
13709,13709,0,f8fcf8,0,0,255
13710,13710,0,f8fcf8,0,0,255
13711,13711,0,f8fcf8,0,0,255
13712,13712,0,f8fcf8,0,0,255
13713,13713,0,f8fcf8,0,0,255
13714,13714,0,f8fcf8,0,0,255
13715,13715,0,f8fcf8,0,0,255
13716,13716,0,f8fcf8,0,0,255
13717,13717,0,f8fcf8,0,0,255
13718,13718,0,f8fcf8,0,0,255
13719,13719,0,f8fcf8,0,0,255
13720,13720,0,f0e4f0,0,0,255
13721,13721,0,c0b4c0,0,0,255
13722,13722,0,988cb8,0,17,255
13723,13723,0,9080a8,300,14,246
13724,13724,0,8888a8,300,64,192
13725,13725,0,8084a8,255,66,191
13726,13726,0,9080a8,264,53,173
13727,13727,0,8880a8,239,66,173
13728,13728,0,8880a8,234,66,173
13729,13729,0,887ca8,264,66,173
13730,13730,0,807ca0,252,66,173
13731,13731,0,807c98,252,68,173
13732,13732,0,787c98,253,57,173
13733,13733,0,787898,241,46,164
13734,13734,0,707890,242,46,155
13735,13735,0,707490,240,54,155
13736,13736,0,707090,249,49,155
13737,13737,0,687090,232,50,146
13738,13738,0,687090,242,59,146
13739,13739,0,686c88,250,64,146
13740,13740,0,686c88,236,64,146
13741,13741,0,686c88,236,52,146
13742,13742,0,686888,236,52,137
13743,13743,0,686888,236,52,137
13744,13744,0,686488,236,57,137
13745,13745,0,686488,245,57,137
13746,13746,0,606888,245,67,137
13747,13747,0,606888,253,67,137
13748,13748,0,686488,253,69,137
13749,13749,0,686488,231,69,137
13750,13750,0,686480,231,67,137
13751,13751,0,606480,253,67,137
13752,13752,0,606080,253,54,137
13753,13753,0,605c80,257,56,128
13754,13754,0,585c80,238,64,128
13755,13755,0,585880,247,66,128
13756,13756,0,505878,249,74,128
13757,13757,0,505878,234,76,128
13758,13758,0,505478,241,90,128
13759,13759,0,505078,230,90,127
13760,13760,0,505078,230,90,127
13761,13761,0,504c78,236,94,127
13762,13762,0,504c78,242,94,127
13763,13763,0,504c78,242,96,127
13764,13764,0,484870,243,96,127
13765,13765,0,484870,243,96,127
13766,13766,0,484870,243,97,127
13767,13767,0,404470,239,97,118
13768,13768,0,484470,239,97,118
13769,13769,0,404470,239,117,118
13770,13770,0,404470,235,106,118
13771,13771,0,404470,244,117,118
13772,13772,0,404070,235,117,118
13773,13773,0,404470,235,117,118
13774,13774,0,404470,235,117,118
13775,13775,0,484478,240,117,118
13776,13776,0,404870,235,117,118
13777,13777,0,404068,235,116,118
13778,13778,0,403858,244,117,127
13779,13779,0,383458,229,105,118
13780,13780,0,383450,240,92,109
13781,13781,0,383050,250,106,91
13782,13782,0,303050,255,90,91
13783,13783,0,302c50,260,106,82
13784,13784,0,303048,266,106,82
13785,13785,0,302c48,250,109,82
13786,13786,0,302c48,252,87,82
13787,13787,0,302c48,254,91,73
13788,13788,0,302c48,256,91,73
13789,13789,0,302c48,256,91,73
13790,13790,0,302c40,256,91,73
13791,13791,0,302c40,256,91,73
13792,13792,0,888498,256,68,73
13793,13793,0,888498,264,68,64
13794,13794,0,888498,264,36,64
13795,13795,0,888498,250,36,155
13796,13796,0,888498,250,36,155
13797,13797,0,888498,250,36,155
13798,13798,0,888498,250,36,155
13799,13799,0,888498,250,36,155
13800,13800,0,888498,250,36,155
13801,13801,0,888498,250,36,155
13802,13802,0,888498,250,36,155
13803,13803,0,888498,250,36,155
13804,13804,0,888498,250,36,155
13805,13805,0,888498,250,36,155
13806,13806,0,888498,250,36,155
13807,13807,0,888498,250,36,155
13808,13808,0,888498,250,36,155
13809,13809,0,888498,250,36,155
13810,13810,0,888498,250,36,155
13811,13811,0,888498,250,36,155
13812,13812,0,888498,250,36,155
13813,13813,0,888498,250,36,155
13814,13814,0,888498,250,36,155
13815,13815,0,888498,250,36,155
13816,13816,0,888498,250,36,155
13817,13817,0,888498,250,36,155
13818,13818,0,888498,250,36,155
13819,13819,0,888498,250,36,155
13820,13820,0,888498,250,36,155
13821,13821,0,888498,250,36,155
13822,13822,0,888498,250,36,155
13823,13823,0,888498,250,36,155
13824,13824,0,888498,250,36,155
13825,13825,0,888498,250,36,155
13826,13826,0,888498,250,36,155
13827,13827,0,888498,250,36,155
13828,13828,0,888498,250,36,155
13829,13829,0,888498,250,36,155
13830,13830,0,888498,250,36,155
13831,13831,0,888498,250,36,155
13832,13832,0,888498,250,36,155
13833,13833,0,888498,250,36,155
13834,13834,0,888498,250,36,155
13835,13835,0,888498,250,36,155
13836,13836,0,888498,250,36,155
13837,13837,0,888498,250,36,155
13838,13838,0,888498,250,36,155
13839,13839,0,888498,250,36,155
13840,13840,0,888498,250,36,155
13841,13841,0,888498,250,36,155
13842,13842,0,888498,250,36,155
13843,13843,0,888498,250,36,155
13844,13844,0,888498,250,36,155
13845,13845,0,888498,250,36,155
13846,13846,0,888498,250,36,155
13847,13847,0,888498,250,36,155
13848,13848,0,888498,250,36,155
13849,13849,0,888498,250,36,155
13850,13850,0,888498,250,36,155
13851,13851,0,888498,250,36,155
13852,13852,0,888498,250,36,155
13853,13853,0,888498,250,36,155
13854,13854,0,888498,250,36,155
13855,13855,0,888498,250,36,155
13856,13856,0,888498,250,36,155
13857,13857,0,888498,250,36,155
13858,13858,0,888498,250,36,155
13859,13859,0,888498,250,36,155
13860,13860,0,888498,250,36,155
13861,13861,0,888498,250,36,155
13862,13862,0,888498,250,36,155
13863,13863,0,888498,250,36,155
13864,13864,0,888498,250,36,155
13865,13865,0,888498,250,36,155
13866,13866,0,888498,250,36,155
13867,13867,0,888498,250,36,155
13868,13868,0,888498,250,36,155
13869,13869,0,888498,250,36,155
13870,13870,0,888498,250,36,155
13871,13871,0,888498,250,36,155
13872,13872,0,888498,250,36,155
13873,13873,0,888498,250,36,155
13874,13874,0,888498,250,36,155
13875,13875,0,888498,250,36,155
13876,13876,0,888498,250,36,155
13877,13877,0,888498,250,36,155
13878,13878,0,888498,250,36,155
13879,13879,0,888498,250,36,155
13880,13880,0,888498,250,36,155
13881,13881,0,888498,250,36,155
13882,13882,0,888498,250,36,155
13883,13883,0,888498,250,36,155
13884,13884,0,888498,250,36,155
13885,13885,0,888498,250,36,155
13886,13886,0,888498,250,36,155
13887,13887,0,888498,250,36,155
13888,13888,0,888498,250,36,155
13889,13889,0,888498,250,36,155
13890,13890,0,888498,250,36,155
13891,13891,0,888498,250,36,155
13892,13892,0,888498,250,36,155
13893,13893,0,888498,250,36,155
13894,13894,0,888498,250,36,155
13895,13895,0,888498,250,36,155
13896,13896,0,888498,250,36,155
13897,13897,0,888498,250,36,155
13898,13898,0,888498,250,36,155
13899,13899,0,888498,250,36,155
13900,13900,0,888498,250,36,155
13901,13901,0,888498,250,36,155
13902,13902,0,888498,250,36,155
13903,13903,0,888498,250,36,155
13904,13904,0,888498,250,36,155
13905,13905,0,888498,250,36,155
13906,13906,0,888498,250,36,155
13907,13907,0,888498,250,36,155
13908,13908,0,888498,250,36,155
13909,13909,0,888498,250,36,155
13910,13910,0,888498,250,36,155
13911,13911,0,888498,250,36,155
13912,13912,0,888498,250,36,155
13913,13913,0,888498,250,36,155
13914,13914,0,888498,250,36,155
13915,13915,0,888498,250,36,155
13916,13916,0,888498,250,36,155
13917,13917,0,888498,250,36,155
13918,13918,0,888498,250,36,155
13919,13919,0,888498,250,36,155
13920,13920,0,888498,250,36,155
13921,13921,0,888498,250,36,155
13922,13922,0,888498,250,36,155
13923,13923,0,888498,250,36,155
13924,13924,0,888498,250,36,155
13925,13925,0,888498,250,36,155
13926,13926,0,888498,250,36,155
13927,13927,0,888498,250,36,155
13928,13928,0,888498,250,36,155
13929,13929,0,888498,250,36,155
13930,13930,0,888498,250,36,155
13931,13931,0,888498,250,36,155
13932,13932,0,888498,250,36,155
13933,13933,0,888498,250,36,155
13934,13934,0,888498,250,36,155
13935,13935,0,888498,250,36,155
13936,13936,0,888498,250,36,155
13937,13937,0,888498,250,36,155
13938,13938,0,888498,250,36,155
13939,13939,0,888498,250,36,155
13940,13940,0,888498,250,36,155
13941,13941,0,888498,250,36,155
13942,13942,0,888498,250,36,155
13943,13943,0,888498,250,36,155
13944,13944,0,888498,250,36,155
13945,13945,0,888498,250,36,155
13946,13946,0,888498,250,36,155
13947,13947,0,888498,250,36,155
13948,13948,0,888498,250,36,155
13949,13949,0,888498,250,36,155
13950,13950,0,888498,250,36,155
13951,13951,0,888498,250,36,155
13952,13952,0,888498,250,36,155
13953,13953,0,888498,250,36,155
13954,13954,0,888498,250,36,155
13955,13955,0,888498,250,36,155
13956,13956,0,888498,250,36,155
13957,13957,0,888498,250,36,155
13958,13958,0,888498,250,36,155
13959,13959,0,888498,250,36,155
13960,13960,0,888498,250,36,155
13961,13961,0,888498,250,36,155
13962,13962,0,888498,250,36,155
13963,13963,0,888498,250,36,155
13964,13964,0,888498,250,36,155
13965,13965,0,888498,250,36,155
13966,13966,0,888498,250,36,155
13967,13967,0,888498,250,36,155
13968,13968,0,888498,250,36,155
13969,13969,0,888498,250,36,155
13970,13970,0,888498,250,36,155
13971,13971,0,888498,250,36,155
13972,13972,0,888498,250,36,155
13973,13973,0,888498,250,36,155
13974,13974,0,888498,250,36,155
13975,13975,0,888498,250,36,155
13976,13976,0,888498,250,36,155
13977,13977,0,888498,250,36,155
13978,13978,0,888498,250,36,155
13979,13979,0,888498,250,36,155
13980,13980,0,888498,250,36,155
13981,13981,0,888498,250,36,155
13982,13982,0,888498,250,36,155
13983,13983,0,888498,250,36,155
13984,13984,0,888498,250,36,155
13985,13985,0,888498,250,36,155
13986,13986,0,888498,250,36,155
13987,13987,0,888498,250,36,155
13988,13988,0,888498,250,36,155
13989,13989,0,888498,250,36,155
13990,13990,0,888498,250,36,155
13991,13991,0,888498,250,36,155
13992,13992,0,888498,250,36,155
13993,13993,0,888498,250,36,155
13994,13994,0,888498,250,36,155
13995,13995,0,888498,250,36,155
13996,13996,0,888498,250,36,155
13997,13997,0,888498,250,36,155
13998,13998,0,888498,250,36,155
13999,13999,0,888498,250,36,155
14000,14000,0,888498,250,36,155
14001,14001,0,888498,250,36,155
14002,14002,0,888498,250,36,155
14003,14003,0,888498,250,36,155
14004,14004,0,888498,250,36,155
14005,14005,0,888498,250,36,155
14006,14006,0,888498,250,36,155
14007,14007,0,888498,250,36,155
14008,14008,0,888498,250,36,155
14009,14009,0,888498,250,36,155
14010,14010,0,888498,250,36,155
14011,14011,0,888498,250,36,155
14012,14012,0,888498,250,36,155
14013,14013,0,888498,250,36,155
14014,14014,0,888498,250,36,155
14015,14015,0,888498,250,36,155
14016,14016,0,888498,250,36,155
14017,14017,0,888498,250,36,155
14018,14018,0,888498,250,36,155
14019,14019,0,888498,250,36,155
14020,14020,0,888498,250,36,155
14021,14021,0,888498,250,36,155
14022,14022,0,888498,250,36,155
14023,14023,0,888498,250,36,155
14024,14024,0,888498,250,36,155
14025,14025,0,888498,250,36,155
14026,14026,0,888498,250,36,155
14027,14027,0,888498,250,36,155
14028,14028,0,888498,250,36,155
14029,14029,0,888498,250,36,155
14030,14030,0,888498,250,36,155
14031,14031,0,888498,250,36,155
14032,14032,0,888498,250,36,155
14033,14033,0,888498,250,36,155
14034,14034,0,888498,250,36,155
14035,14035,0,888498,250,36,155
14036,14036,0,888498,250,36,155
14037,14037,0,888498,250,36,155
14038,14038,0,888498,250,36,155
14039,14039,0,888498,250,36,155
14040,14040,0,888498,250,36,155
14041,14041,0,888498,250,36,155
14042,14042,0,888498,250,36,155
14043,14043,0,888498,250,36,155
14044,14044,0,888498,250,36,155
14045,14045,0,888498,250,36,155
14046,14046,0,888498,250,36,155
14047,14047,0,888498,250,36,155
14048,14048,0,888498,250,36,155
14049,14049,0,888498,250,36,155
14050,14050,0,888498,250,36,155
14051,14051,0,888498,250,36,155
14052,14052,0,888498,250,36,155
14053,14053,0,888498,250,36,155
14054,14054,0,888498,250,36,155
14055,14055,0,888498,250,36,155
14056,14056,0,888498,250,36,155
14057,14057,0,888498,250,36,155
14058,14058,0,888498,250,36,155
14059,14059,0,888498,250,36,155
14060,14060,0,888498,250,36,155
14061,14061,0,888498,250,36,155
14062,14062,0,888498,250,36,155
14063,14063,0,888498,250,36,155
14064,14064,0,888498,250,36,155
14065,14065,0,888498,250,36,155
14066,14066,0,888498,250,36,155
14067,14067,0,888498,250,36,155
14068,14068,0,888498,250,36,155
14069,14069,0,888498,250,36,155
14070,14070,0,888498,250,36,155
14071,14071,0,888498,250,36,155
14072,14072,0,888498,250,36,155
14073,14073,0,888498,250,36,155
14074,14074,0,888498,250,36,155
14075,14075,0,888498,250,36,155
14076,14076,0,888498,250,36,155
14077,14077,0,888498,250,36,155
14078,14078,0,888498,250,36,155
14079,14079,0,888498,250,36,155
14080,14080,0,888498,250,36,155
14081,14081,0,888498,250,36,155
14082,14082,0,888498,250,36,155
14083,14083,0,888498,250,36,155
14084,14084,0,888498,250,36,155
14085,14085,0,888498,250,36,155
14086,14086,0,888498,250,36,155
14087,14087,0,888498,250,36,155
14088,14088,0,888498,250,36,155
14089,14089,0,888498,250,36,155
14090,14090,0,888498,250,36,155
14091,14091,0,888498,250,36,155
14092,14092,0,888498,250,36,155
14093,14093,0,888498,250,36,155
14094,14094,0,888498,250,36,155
14095,14095,0,888498,250,36,155
14096,14096,0,888498,250,36,155
14097,14097,0,888498,250,36,155
14098,14098,0,888498,250,36,155
14099,14099,0,888498,250,36,155
14100,14100,0,888498,250,36,155
14101,14101,0,888498,250,36,155
14102,14102,0,888498,250,36,155
14103,14103,0,888498,250,36,155
14104,14104,0,888498,250,36,155
14105,14105,0,888498,250,36,155
14106,14106,0,888498,250,36,155
14107,14107,0,888498,250,36,155
14108,14108,0,888498,250,36,155
14109,14109,0,888498,250,36,155
14110,14110,0,888498,250,36,155
14111,14111,0,888498,250,36,155
14112,14112,0,888498,250,36,155
14113,14113,0,888498,250,36,155
14114,14114,0,888498,250,36,155
14115,14115,0,888498,250,36,155
14116,14116,0,888498,250,36,155
14117,14117,0,888498,250,36,155
14118,14118,0,888498,250,36,155
14119,14119,0,888498,250,36,155
14120,14120,0,888498,250,36,155
14121,14121,0,888498,250,36,155
14122,14122,0,888498,250,36,155
14123,14123,0,888498,250,36,155
14124,14124,0,888498,250,36,155
14125,14125,0,888498,250,36,155
14126,14126,0,888498,250,36,155
14127,14127,0,888498,250,36,155
14128,14128,0,888498,250,36,155
14129,14129,0,888498,250,36,155
14130,14130,0,888498,250,36,155
14131,14131,0,888498,250,36,155
14132,14132,0,888498,250,36,155
14133,14133,0,888498,250,36,155
14134,14134,0,888498,250,36,155
14135,14135,0,888498,250,36,155
14136,14136,0,888498,250,36,155
14137,14137,0,888498,250,36,155
14138,14138,0,888498,250,36,155
14139,14139,0,888498,250,36,155
14140,14140,0,888498,250,36,155
14141,14141,0,888498,250,36,155
14142,14142,0,888498,250,36,155
14143,14143,0,888498,250,36,155
14144,14144,0,888498,250,36,155
14145,14145,0,888498,250,36,155
14146,14146,0,888498,250,36,155
14147,14147,0,888498,250,36,155
14148,14148,0,888498,250,36,155
14149,14149,0,888498,250,36,155
14150,14150,0,888498,250,36,155
14151,14151,0,888498,250,36,155
14152,14152,0,888498,250,36,155
14153,14153,0,888498,250,36,155
14154,14154,0,888498,250,36,155
14155,14155,0,888498,250,36,155
14156,14156,0,888498,250,36,155
14157,14157,0,888498,250,36,155
14158,14158,0,888498,250,36,155
14159,14159,0,888498,250,36,155
14160,14160,0,888498,250,36,155
14161,14161,0,888498,250,36,155
14162,14162,0,888498,250,36,155
14163,14163,0,888498,250,36,155
14164,14164,0,888498,250,36,155
14165,14165,0,888498,250,36,155
14166,14166,0,888490,250,36,155
14167,14167,0,888490,250,36,155
14168,14168,0,888890,250,22,155
14169,14169,0,888890,258,22,146
14170,14170,0,908898,258,15,146
14171,14171,0,908898,234,15,146
14172,14172,0,888498,234,28,146
14173,14173,0,888498,268,28,155
14174,14174,0,888498,268,36,155
14175,14175,0,888498,250,36,155
14176,14176,0,888098,250,36,155
14177,14177,0,888098,250,36,155
14178,14178,0,888498,250,44,155
14179,14179,0,888498,260,44,155
14180,14180,0,888490,260,36,155
14181,14181,0,888490,250,36,155
14182,14182,0,888490,250,22,155
14183,14183,0,888490,258,22,146
14184,14184,0,888490,258,22,146
14185,14185,0,888490,258,22,146
14186,14186,0,888490,258,22,146
14187,14187,0,888490,258,22,146
14188,14188,0,888490,258,22,146
14189,14189,0,888490,258,22,146
14190,14190,0,888090,258,22,146
14191,14191,0,888090,258,22,146
14192,14192,0,888090,258,31,146
14193,14193,0,888090,270,31,146
14194,14194,0,888090,270,31,146
14195,14195,0,888090,270,31,146
14196,14196,0,888090,270,31,146
14197,14197,0,888090,270,31,146
14198,14198,0,888490,270,31,146
14199,14199,0,888090,270,31,146
14200,14200,0,908090,270,22,146
14201,14201,0,908090,258,31,146
14202,14202,0,888490,270,31,146
14203,14203,0,888490,300,31,146
14204,14204,0,888490,300,22,146
14205,14205,0,888490,258,22,146
14206,14206,0,888090,258,22,146
14207,14207,0,888090,258,22,146
14208,14208,0,888490,258,31,146
14209,14209,0,808088,270,31,146
14210,14210,0,888088,270,22,146
14211,14211,0,888490,258,16,146
14212,14212,0,888090,240,16,137
14213,14213,0,888090,300,22,137
14214,14214,0,888090,258,31,146
14215,14215,0,808090,270,31,146
14216,14216,0,888090,270,31,146
14217,14217,0,888090,270,31,146
14218,14218,0,888090,240,31,146
14219,14219,0,888090,270,31,146
14220,14220,0,888490,270,31,146
14221,14221,0,888090,270,31,146
14222,14222,0,888088,270,22,146
14223,14223,0,888088,258,31,146
14224,14224,0,888088,270,16,146
14225,14225,0,888088,300,16,137
14226,14226,0,888088,300,16,137
14227,14227,0,888088,300,16,137
14228,14228,0,888488,300,16,137
14229,14229,0,888488,300,16,137
14230,14230,0,908490,300,7,137
14231,14231,0,908490,300,7,137
14232,14232,0,908890,300,22,137
14233,14233,0,908c98,300,22,146
14234,14234,0,908890,300,14,146
14235,14235,0,887c80,300,19,146
14236,14236,0,786c70,255,14,155
14237,14237,0,786c78,300,18,146
14238,14238,0,787870,354,32,137
14239,14239,0,707470,334,32,127
14240,14240,0,706c70,300,18,127
14241,14241,0,686468,26,2,127
14242,14242,0,686068,300,15,118
14243,14243,0,685c68,300,18,118
14244,14244,0,686868,300,30,109
14245,14245,0,686868,300,32,109
14246,14246,0,707070,300,7,109
14247,14247,0,707070,300,7,109
14248,14248,0,707070,300,13,109
14249,14249,0,707078,300,13,118
14250,14250,0,707078,300,13,118
14251,14251,0,787480,300,30,118
14252,14252,0,787880,264,30,127
14253,14253,0,808088,264,22,127
14254,14254,0,808088,294,12,128
14255,14255,0,808088,290,16,128
14256,14256,0,808088,240,16,137
14257,14257,0,808488,240,16,137
14258,14258,0,808488,240,16,137
14259,14259,0,808488,240,16,137
14260,14260,0,808488,207,16,137
14261,14261,0,808488,207,16,137
